word,learning_language,native_language,attempt,event_type,result,comment,definition_data
adopt,en,fr,3,regenerate,SUCCESS,Definition regenerated (issues history: 3),"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""adopt"", ""phonetic"": ""/əˈdɒpt/"", ""translations"": [""adopter"", ""adoption"", ""choisir"", ""accepter""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to take on a role, responsibility, or attitude, often in a formal or intentional manner, such as accepting a new position or viewpoint."", ""definition_native"": ""prendre un rôle, une responsabilité ou une attitude, souvent de manière formelle ou intentionnelle, comme accepter une nouvelle position ou un nouveau point de vue."", ""examples"": [""She decided to adopt a more relaxed attitude towards her work."", ""He adopted the persona of a confident public speaker during his presentations."", ""The organization will adopt new sustainable practices to enhance its environmental impact."", ""The committee adopted a new policy to improve workplace safety."", ""They adopted a more collaborative approach to problem-solving.""], ""cultural_notes"": null}, {""part_of_speech"": ""verb"", ""definition"": ""to choose or select something, such as a name, method, or practice, often implying a formal decision or commitment to that choice."", ""definition_native"": ""choisir ou sélectionner quelque chose, comme un nom, une méthode ou une pratique, impliquant souvent une décision formelle ou un engagement envers ce choix."", ""examples"": [""The couple decided to adopt the surname 'Smith' for their children after their marriage."", ""The company adopted a new approach to marketing that focuses on digital platforms."", ""She adopted a healthier lifestyle after her doctor's advice, including regular exercise and better nutrition."", ""The family adopted a new strategy for managing their finances effectively."", ""The school adopted a new curriculum to better meet the needs of its students.""], ""cultural_notes"": null}]}"
adopt,en,fr,4,verify,FAIL,"[minor] The translations provided include 'adopter' and 'adoption', which are not direct translations of 'adopt' but rather related terms. The correct translation for 'adopt' in French is 'adopter'.; The phonetic transcription provided is not standard for American English; it should be /əˈdɑpt/.","{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""adopt"", ""phonetic"": ""/əˈdɒpt/"", ""translations"": [""adopter"", ""adoption"", ""choisir"", ""accepter""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to take on a role, responsibility, or attitude, often in a formal or intentional manner, such as accepting a new position or viewpoint."", ""definition_native"": ""prendre un rôle, une responsabilité ou une attitude, souvent de manière formelle ou intentionnelle, comme accepter une nouvelle position ou un nouveau point de vue."", ""examples"": [""She decided to adopt a more relaxed attitude towards her work."", ""He adopted the persona of a confident public speaker during his presentations."", ""The organization will adopt new sustainable practices to enhance its environmental impact."", ""The committee adopted a new policy to improve workplace safety."", ""They adopted a more collaborative approach to problem-solving.""], ""cultural_notes"": null}, {""part_of_speech"": ""verb"", ""definition"": ""to choose or select something, such as a name, method, or practice, often implying a formal decision or commitment to that choice."", ""definition_native"": ""choisir ou sélectionner quelque chose, comme un nom, une méthode ou une pratique, impliquant souvent une décision formelle ou un engagement envers ce choix."", ""examples"": [""The couple decided to adopt the surname 'Smith' for their children after their marriage."", ""The company adopted a new approach to marketing that focuses on digital platforms."", ""She adopted a healthier lifestyle after her doctor's advice, including regular exercise and better nutrition."", ""The family adopted a new strategy for managing their finances effectively."", ""The school adopted a new curriculum to better meet the needs of its students.""], ""cultural_notes"": null}]}"
adopt,en,fr,4,regenerate,SUCCESS,Definition regenerated (issues history: 4),"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""adopt"", ""phonetic"": ""/əˈdɑpt/"", ""translations"": [""adopter""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to take on a role, responsibility, or attitude in a formal or intentional manner, such as accepting a new position or viewpoint."", ""definition_native"": ""prendre un rôle, une responsabilité ou une attitude de manière formelle ou intentionnelle, comme accepter une nouvelle position ou un nouveau point de vue."", ""examples"": [""She decided to adopt a more relaxed attitude towards her work."", ""He adopted the persona of a confident public speaker during his presentations."", ""The organization will adopt new sustainable practices to enhance its environmental impact."", ""The committee adopted a new policy to improve workplace safety."", ""They adopted a more collaborative approach to problem-solving.""], ""cultural_notes"": null}, {""part_of_speech"": ""verb"", ""definition"": ""to choose or select something, such as a name, method, or practice, often implying a formal decision or commitment to that choice."", ""definition_native"": ""choisir ou sélectionner quelque chose, comme un nom, une méthode ou une pratique, impliquant souvent une décision formelle ou un engagement envers ce choix."", ""examples"": [""The couple decided to adopt the surname 'Smith' for their children after their marriage."", ""The company adopted a new approach to marketing that focuses on digital platforms."", ""She adopted a healthier lifestyle after her doctor's advice, including regular exercise and better nutrition."", ""The family adopted a new strategy for managing their finances effectively."", ""The school adopted a new curriculum to better meet the needs of its students.""], ""cultural_notes"": null}]}"
adopt,en,fr,5,verify,FAIL,[minor] The translation 'adopter' is incorrect; it should be 'adopter' in the context of the verb 'adopt' in French.; The native translations provided for both definitions are overly literal and could be improved for clarity and fluency.,"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""adopt"", ""phonetic"": ""/əˈdɑpt/"", ""translations"": [""adopter""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to take on a role, responsibility, or attitude in a formal or intentional manner, such as accepting a new position or viewpoint."", ""definition_native"": ""prendre un rôle, une responsabilité ou une attitude de manière formelle ou intentionnelle, comme accepter une nouvelle position ou un nouveau point de vue."", ""examples"": [""She decided to adopt a more relaxed attitude towards her work."", ""He adopted the persona of a confident public speaker during his presentations."", ""The organization will adopt new sustainable practices to enhance its environmental impact."", ""The committee adopted a new policy to improve workplace safety."", ""They adopted a more collaborative approach to problem-solving.""], ""cultural_notes"": null}, {""part_of_speech"": ""verb"", ""definition"": ""to choose or select something, such as a name, method, or practice, often implying a formal decision or commitment to that choice."", ""definition_native"": ""choisir ou sélectionner quelque chose, comme un nom, une méthode ou une pratique, impliquant souvent une décision formelle ou un engagement envers ce choix."", ""examples"": [""The couple decided to adopt the surname 'Smith' for their children after their marriage."", ""The company adopted a new approach to marketing that focuses on digital platforms."", ""She adopted a healthier lifestyle after her doctor's advice, including regular exercise and better nutrition."", ""The family adopted a new strategy for managing their finances effectively."", ""The school adopted a new curriculum to better meet the needs of its students.""], ""cultural_notes"": null}]}"
accept,en,fr,1,verify,FAIL,"[major] The native translation is not accurate; it should be 'recevoir quelque chose de manière volontaire ou accepter quelque chose qui est proposé'.; The translations provided are not accurate; 'accepter' is correct, but 'recevoir' does not convey the same meaning as 'accept'.","{""word"": ""accept"", ""phonetic"": ""/ækˈsɛpt/"", ""suggestion"": null, ""definitions"": [{""examples"": [""She accepted the job offer and started working on Monday."", ""He accepted the award with a grateful speech."", ""The company accepted the terms of the contract."", ""The students accepted the challenge and worked hard to complete the project."", ""The government accepted the resignation of the minister.""], ""definition"": ""to receive something willingly or to agree to something proposed"", ""cultural_notes"": ""In some cultures, accepting something may imply a sense of obligation or duty, rather than a genuine willingness."", ""part_of_speech"": ""verb"", ""definition_native"": ""accepter quelque chose de manière volontaire ou accepter quelque chose qui est proposé""}], ""translations"": [""accepter"", ""recevoir""], ""valid_word_score"": 1.0}"
accept,en,fr,1,regenerate,SUCCESS,Definition regenerated (issues history: 1),"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""accept"", ""phonetic"": ""/ækˈsɛpt/"", ""translations"": [""accepter""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to receive something willingly or to agree to something proposed"", ""definition_native"": ""recevoir quelque chose de manière volontaire ou accepter quelque chose qui est proposé"", ""examples"": [""She accepted the job offer and started working on Monday."", ""He accepted the award with a grateful speech."", ""The company accepted the terms of the contract."", ""The students accepted the challenge and worked hard to complete the project."", ""The government accepted the resignation of the minister.""], ""cultural_notes"": ""In some cultures, accepting something may imply a sense of obligation or duty, rather than a genuine willingness.""}]}"
accept,en,fr,2,verify,FAIL,"[minor] The translation 'accepter' is not accurate; it should be 'accepter' in French, but the native translation provided is not a direct translation of the word 'accept'.; The definition could be expanded to include other meanings, such as 'to acknowledge receipt of something'.","{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""accept"", ""phonetic"": ""/ækˈsɛpt/"", ""translations"": [""accepter""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to receive something willingly or to agree to something proposed"", ""definition_native"": ""recevoir quelque chose de manière volontaire ou accepter quelque chose qui est proposé"", ""examples"": [""She accepted the job offer and started working on Monday."", ""He accepted the award with a grateful speech."", ""The company accepted the terms of the contract."", ""The students accepted the challenge and worked hard to complete the project."", ""The government accepted the resignation of the minister.""], ""cultural_notes"": ""In some cultures, accepting something may imply a sense of obligation or duty, rather than a genuine willingness.""}]}"
accept,en,fr,2,regenerate,SUCCESS,Definition regenerated (issues history: 2),"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""accept"", ""phonetic"": ""/ækˈsɛpt/"", ""translations"": [""accepter""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to receive something willingly, to agree to something proposed, or to acknowledge receipt of something"", ""definition_native"": ""recevoir quelque chose de manière volontaire, accepter quelque chose qui est proposé, ou accuser réception de quelque chose"", ""examples"": [""She accepted the job offer and started working on Monday."", ""He accepted the award with a grateful speech."", ""The company accepted the terms of the contract."", ""The students accepted the challenge and worked hard to complete the project."", ""The government accepted the resignation of the minister."", ""Please accept this letter as confirmation of your appointment.""], ""cultural_notes"": ""In some cultures, accepting something may imply a sense of obligation or duty, rather than a genuine willingness.""}]}"
accept,en,fr,3,verify,FAIL,"[minor] The translation 'accepter' is not accurate; it should be 'accepter' in French, but the definition should also include the context of agreement or acknowledgment.; The native translation provided is overly verbose and could be simplified for clarity.","{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""accept"", ""phonetic"": ""/ækˈsɛpt/"", ""translations"": [""accepter""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to receive something willingly, to agree to something proposed, or to acknowledge receipt of something"", ""definition_native"": ""recevoir quelque chose de manière volontaire, accepter quelque chose qui est proposé, ou accuser réception de quelque chose"", ""examples"": [""She accepted the job offer and started working on Monday."", ""He accepted the award with a grateful speech."", ""The company accepted the terms of the contract."", ""The students accepted the challenge and worked hard to complete the project."", ""The government accepted the resignation of the minister."", ""Please accept this letter as confirmation of your appointment.""], ""cultural_notes"": ""In some cultures, accepting something may imply a sense of obligation or duty, rather than a genuine willingness.""}]}"
accept,en,fr,3,regenerate,SUCCESS,Definition regenerated (issues history: 3),"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""accept"", ""phonetic"": ""/ækˈsɛpt/"", ""translations"": [""accepter""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to receive something willingly, to agree to something proposed, or to acknowledge receipt of something"", ""definition_native"": ""recevoir quelque chose de manière volontaire, accepter quelque chose qui est proposé ou accuser réception de quelque chose"", ""examples"": [""She accepted the job offer and started working on Monday."", ""He accepted the award with a grateful speech."", ""The company accepted the terms of the contract."", ""The students accepted the challenge and worked hard to complete the project."", ""The government accepted the resignation of the minister.""], ""cultural_notes"": ""In some cultures, accepting something may imply a sense of obligation or duty, rather than a genuine willingness.""}]}"
accept,en,fr,4,verify,FAIL,"[minor] The translation 'accepter' is not accurate; it should be 'accepter' in French, but the native translation provided is not a direct translation of the word 'accept'.; The definition could be expanded to include more contexts, such as accepting an invitation or accepting responsibility.","{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""accept"", ""phonetic"": ""/ækˈsɛpt/"", ""translations"": [""accepter""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to receive something willingly, to agree to something proposed, or to acknowledge receipt of something"", ""definition_native"": ""recevoir quelque chose de manière volontaire, accepter quelque chose qui est proposé ou accuser réception de quelque chose"", ""examples"": [""She accepted the job offer and started working on Monday."", ""He accepted the award with a grateful speech."", ""The company accepted the terms of the contract."", ""The students accepted the challenge and worked hard to complete the project."", ""The government accepted the resignation of the minister.""], ""cultural_notes"": ""In some cultures, accepting something may imply a sense of obligation or duty, rather than a genuine willingness.""}]}"
accept,en,fr,4,regenerate,SUCCESS,Definition regenerated (issues history: 4),"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""accept"", ""phonetic"": ""/ækˈsɛpt/"", ""translations"": [""accepter""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to receive something willingly, to agree to something proposed, to acknowledge receipt of something, or to take on a responsibility or obligation."", ""definition_native"": ""recevoir quelque chose de manière volontaire, accepter quelque chose qui est proposé, accuser réception de quelque chose, ou assumer une responsabilité ou une obligation."", ""examples"": [""She accepted the job offer and started working on Monday."", ""He accepted the award with a grateful speech."", ""The company accepted the terms of the contract."", ""The students accepted the challenge and worked hard to complete the project."", ""The government accepted the resignation of the minister."", ""He accepted the invitation to the party.""], ""cultural_notes"": ""In some cultures, accepting something may imply a sense of obligation or duty, rather than a genuine willingness.""}]}"
accept,en,fr,5,verify,FAIL,"[minor] The translation 'accepter' is not accurate; it should be 'accepter' in French, but the context of usage is not clear.; The native translation is overly verbose and could be simplified for clarity.; The definition could be more concise and should include the context of 'accept' in terms of social or formal agreements.","{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""accept"", ""phonetic"": ""/ækˈsɛpt/"", ""translations"": [""accepter""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to receive something willingly, to agree to something proposed, to acknowledge receipt of something, or to take on a responsibility or obligation."", ""definition_native"": ""recevoir quelque chose de manière volontaire, accepter quelque chose qui est proposé, accuser réception de quelque chose, ou assumer une responsabilité ou une obligation."", ""examples"": [""She accepted the job offer and started working on Monday."", ""He accepted the award with a grateful speech."", ""The company accepted the terms of the contract."", ""The students accepted the challenge and worked hard to complete the project."", ""The government accepted the resignation of the minister."", ""He accepted the invitation to the party.""], ""cultural_notes"": ""In some cultures, accepting something may imply a sense of obligation or duty, rather than a genuine willingness.""}]}"
awkward,en,fr,1,verify,FAIL,"[minor] The translation 'maladroit' is repeated in both the translations and the native translation, which is redundant.; The translation 'difficile' is not an accurate translation of 'awkward' in this context.; The native translation contains a grammatical error: 'Provoquant de l'inconfort ou de la gêne' should be 'Provoquant de l'inconfort ou de la gêne.'","{""word"": ""awkward"", ""phonetic"": ""/ˈɔːkwərd/"", ""suggestion"": null, ""definitions"": [{""examples"": [""The awkward silence between them was palpable."", ""She felt awkward in her new shoes."", ""The conversation became awkward after he mentioned politics."", ""He had an awkward time trying to dance with her."", ""The teenager was going through an awkward phase."", ""His awkward movements made everyone laugh.""], ""definition"": ""Causing discomfort or embarrassment; clumsy or lacking grace; lacking coordination or skill."", ""cultural_notes"": ""In some cultures, awkwardness is seen as a normal part of development, especially during adolescence."", ""part_of_speech"": ""adjective"", ""definition_native"": ""Provoquant de l'inconfort ou de la gêne; maladroit ou manquant de grâce; manquant de coordination ou d'habileté.""}], ""translations"": [""maladroit"", ""gauche"", ""difficile"", ""inconfortable"", ""maladroitement""], ""valid_word_score"": 1.0}"
awkward,en,fr,1,regenerate,SUCCESS,Definition regenerated (issues history: 1),"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""awkward"", ""phonetic"": ""/ˈɔːkwərd/"", ""translations"": [""gauche"", ""inconfortable"", ""maladroitement""], ""definitions"": [{""part_of_speech"": ""adjective"", ""definition"": ""Causing discomfort or embarrassment; clumsy or lacking grace; lacking coordination or skill."", ""definition_native"": ""Provoquant de l'inconfort ou de la gêne; maladroit ou manquant de grâce; manquant de coordination ou d'habileté."", ""examples"": [""The awkward silence between them was palpable."", ""She felt awkward in her new shoes."", ""The conversation became awkward after he mentioned politics."", ""He had an awkward time trying to dance with her."", ""The teenager was going through an awkward phase."", ""His awkward movements made everyone laugh.""], ""cultural_notes"": ""In some cultures, awkwardness is seen as a normal part of development, especially during adolescence.""}]}"
awkward,en,fr,2,verify,FAIL,"[major] The translations provided are not accurate. 'gauche' is correct, but 'inconfortable' is not a direct translation of 'awkward' and 'maladroitement' is an adverb, not an adjective.; The native translation is not entirely accurate; it should reflect the adjective form of 'awkward' rather than using 'maladroitement' which is an adverb.","{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""awkward"", ""phonetic"": ""/ˈɔːkwərd/"", ""translations"": [""gauche"", ""inconfortable"", ""maladroitement""], ""definitions"": [{""part_of_speech"": ""adjective"", ""definition"": ""Causing discomfort or embarrassment; clumsy or lacking grace; lacking coordination or skill."", ""definition_native"": ""Provoquant de l'inconfort ou de la gêne; maladroit ou manquant de grâce; manquant de coordination ou d'habileté."", ""examples"": [""The awkward silence between them was palpable."", ""She felt awkward in her new shoes."", ""The conversation became awkward after he mentioned politics."", ""He had an awkward time trying to dance with her."", ""The teenager was going through an awkward phase."", ""His awkward movements made everyone laugh.""], ""cultural_notes"": ""In some cultures, awkwardness is seen as a normal part of development, especially during adolescence.""}]}"
awkward,en,fr,2,regenerate,SUCCESS,Definition regenerated (issues history: 2),"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""awkward"", ""phonetic"": ""/ˈɔːkwərd/"", ""translations"": [""gauche"", ""maladroit"", ""difficile""], ""definitions"": [{""part_of_speech"": ""adjective"", ""definition"": ""Causing discomfort or embarrassment; clumsy or lacking grace; lacking coordination or skill."", ""definition_native"": ""Provoquant de l'inconfort ou de la gêne; maladroit ou manquant de grâce; manquant de coordination ou d'habileté."", ""examples"": [""The awkward silence between them was palpable."", ""She felt awkward in her new shoes."", ""The conversation became awkward after he mentioned politics."", ""He had an awkward time trying to dance with her."", ""The teenager was going through an awkward phase."", ""His awkward movements made everyone laugh.""], ""cultural_notes"": ""In some cultures, awkwardness is seen as a normal part of development, especially during adolescence.""}]}"
awkward,en,fr,3,verify,FAIL,"[major] The native translation is not a direct translation of the definition provided.; The translations provided (gauche, maladroit, difficile) do not fully capture the meaning of 'awkward' in all contexts.","{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""awkward"", ""phonetic"": ""/ˈɔːkwərd/"", ""translations"": [""gauche"", ""maladroit"", ""difficile""], ""definitions"": [{""part_of_speech"": ""adjective"", ""definition"": ""Causing discomfort or embarrassment; clumsy or lacking grace; lacking coordination or skill."", ""definition_native"": ""Provoquant de l'inconfort ou de la gêne; maladroit ou manquant de grâce; manquant de coordination ou d'habileté."", ""examples"": [""The awkward silence between them was palpable."", ""She felt awkward in her new shoes."", ""The conversation became awkward after he mentioned politics."", ""He had an awkward time trying to dance with her."", ""The teenager was going through an awkward phase."", ""His awkward movements made everyone laugh.""], ""cultural_notes"": ""In some cultures, awkwardness is seen as a normal part of development, especially during adolescence.""}]}"
awkward,en,fr,3,regenerate,SUCCESS,Definition regenerated (issues history: 3),"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""awkward"", ""phonetic"": ""/ˈɔːkwərd/"", ""translations"": [""gauche"", ""maladroit"", ""inconfortable""], ""definitions"": [{""part_of_speech"": ""adjective"", ""definition"": ""Causing discomfort or embarrassment; clumsy or lacking grace; lacking coordination or skill."", ""definition_native"": ""Provoquant de l'inconfort ou de la gêne; maladroit ou manquant de grâce; manquant de coordination ou d'habileté."", ""examples"": [""The awkward silence between them was palpable."", ""She felt awkward in her new shoes."", ""The conversation became awkward after he mentioned politics."", ""He had an awkward time trying to dance with her."", ""The teenager was going through an awkward phase."", ""His awkward movements made everyone laugh.""], ""cultural_notes"": ""In some cultures, awkwardness is seen as a normal part of development, especially during adolescence.""}]}"
awkward,en,fr,4,verify,FAIL,"[major] The native translation is not accurate; it should reflect the meaning of 'awkward' more clearly.; The translations provided (gauche, maladroit, inconfortable) do not fully capture the nuances of 'awkward' in all contexts.","{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""awkward"", ""phonetic"": ""/ˈɔːkwərd/"", ""translations"": [""gauche"", ""maladroit"", ""inconfortable""], ""definitions"": [{""part_of_speech"": ""adjective"", ""definition"": ""Causing discomfort or embarrassment; clumsy or lacking grace; lacking coordination or skill."", ""definition_native"": ""Provoquant de l'inconfort ou de la gêne; maladroit ou manquant de grâce; manquant de coordination ou d'habileté."", ""examples"": [""The awkward silence between them was palpable."", ""She felt awkward in her new shoes."", ""The conversation became awkward after he mentioned politics."", ""He had an awkward time trying to dance with her."", ""The teenager was going through an awkward phase."", ""His awkward movements made everyone laugh.""], ""cultural_notes"": ""In some cultures, awkwardness is seen as a normal part of development, especially during adolescence.""}]}"
awkward,en,fr,4,regenerate,SUCCESS,Definition regenerated (issues history: 4),"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""awkward"", ""phonetic"": ""/ˈɔːkwərd/"", ""translations"": [""gauche"", ""maladroit"", ""difficile"", ""maladroit""], ""definitions"": [{""part_of_speech"": ""adjective"", ""definition"": ""Causing discomfort or embarrassment; clumsy or lacking grace; lacking coordination or skill."", ""definition_native"": ""Provoquant de l'inconfort ou de la gêne; maladroit ou manquant de grâce; manquant de coordination ou d'habileté."", ""examples"": [""The awkward silence between them was palpable."", ""She felt awkward in her new shoes."", ""The conversation became awkward after he mentioned politics."", ""He had an awkward time trying to dance with her."", ""The teenager was going through an awkward phase."", ""His awkward movements made everyone laugh.""], ""cultural_notes"": ""In some cultures, awkwardness is seen as a normal part of development, especially during adolescence.""}]}"
awkward,en,fr,5,verify,FAIL,"[minor] The translation 'maladroit' is repeated, which is unnecessary.; The native translation is not a direct translation of the definition provided in English.","{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""awkward"", ""phonetic"": ""/ˈɔːkwərd/"", ""translations"": [""gauche"", ""maladroit"", ""difficile"", ""maladroit""], ""definitions"": [{""part_of_speech"": ""adjective"", ""definition"": ""Causing discomfort or embarrassment; clumsy or lacking grace; lacking coordination or skill."", ""definition_native"": ""Provoquant de l'inconfort ou de la gêne; maladroit ou manquant de grâce; manquant de coordination ou d'habileté."", ""examples"": [""The awkward silence between them was palpable."", ""She felt awkward in her new shoes."", ""The conversation became awkward after he mentioned politics."", ""He had an awkward time trying to dance with her."", ""The teenager was going through an awkward phase."", ""His awkward movements made everyone laugh.""], ""cultural_notes"": ""In some cultures, awkwardness is seen as a normal part of development, especially during adolescence.""}]}"
amplify,en,fr,1,verify,FAIL,[major] The native translation does not accurately reflect the nuances of the English definition.; The translations provided do not include the correct context for 'amplify' as a verb.,"{""word"": ""amplify"", ""phonetic"": ""/ˈæmplɪˌfaɪ/"", ""suggestion"": null, ""definitions"": [{""examples"": [""The speaker system was designed to amplify the sound of the music."", ""The company's efforts to amplify their brand awareness were successful."", ""The new technology can amplify weak radio signals in remote areas."", ""The charity's goal is to amplify the voices of marginalized communities."", ""The professor used a microphone to amplify her voice in the large lecture hall."", ""He decided to amplify his argument by providing more detailed evidence.""], ""definition"": ""to make something louder or more powerful; to increase in size or amount; to elaborate on a topic"", ""cultural_notes"": null, ""part_of_speech"": ""verb"", ""definition_native"": ""rendre quelque chose plus fort ou plus puissant; augmenter en taille ou en quantité; développer un sujet""}], ""translations"": [""amplifier"", ""renforcer"", ""augmenter"", ""élargir"", ""développer""], ""valid_word_score"": 1.0}"
amplify,en,fr,1,regenerate,SUCCESS,Definition regenerated (issues history: 1),"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""amplify"", ""phonetic"": ""/ˈæmplɪˌfaɪ/"", ""translations"": [""amplifier"", ""renforcer"", ""augmenter"", ""élargir"", ""développer""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to make something louder or more powerful; to increase in size or amount; to elaborate on a topic or idea, often to provide more detail or emphasis."", ""definition_native"": ""rendre quelque chose plus fort ou plus puissant; augmenter en taille ou en quantité; développer un sujet ou une idée, souvent pour fournir plus de détails ou d'emphase."", ""examples"": [""The speaker system was designed to amplify the sound of the music."", ""The company's efforts to amplify their brand awareness were successful."", ""The new technology can amplify weak radio signals in remote areas."", ""The charity's goal is to amplify the voices of marginalized communities."", ""The professor used a microphone to amplify her voice in the large lecture hall."", ""He decided to amplify his argument by providing more detailed evidence.""], ""cultural_notes"": null}]}"
amplify,en,fr,2,verify,FAIL,[major] The native translation is not a direct translation of the definition provided.; The translations listed do not accurately reflect the meaning of 'amplify' in all contexts.,"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""amplify"", ""phonetic"": ""/ˈæmplɪˌfaɪ/"", ""translations"": [""amplifier"", ""renforcer"", ""augmenter"", ""élargir"", ""développer""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to make something louder or more powerful; to increase in size or amount; to elaborate on a topic or idea, often to provide more detail or emphasis."", ""definition_native"": ""rendre quelque chose plus fort ou plus puissant; augmenter en taille ou en quantité; développer un sujet ou une idée, souvent pour fournir plus de détails ou d'emphase."", ""examples"": [""The speaker system was designed to amplify the sound of the music."", ""The company's efforts to amplify their brand awareness were successful."", ""The new technology can amplify weak radio signals in remote areas."", ""The charity's goal is to amplify the voices of marginalized communities."", ""The professor used a microphone to amplify her voice in the large lecture hall."", ""He decided to amplify his argument by providing more detailed evidence.""], ""cultural_notes"": null}]}"
amplify,en,fr,2,regenerate,SUCCESS,Definition regenerated (issues history: 2),"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""amplify"", ""phonetic"": ""/ˈæmplɪˌfaɪ/"", ""translations"": [""amplifier"", ""renforcer"", ""augmenter"", ""élargir"", ""développer""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to make something louder or more powerful; to increase in size, amount, or intensity; to elaborate on a topic or idea, often to provide more detail or emphasis."", ""definition_native"": ""rendre quelque chose plus fort ou plus puissant; augmenter en taille, en quantité ou en intensité; développer un sujet ou une idée, souvent pour fournir plus de détails ou d'emphase."", ""examples"": [""The speaker system was designed to amplify the sound of the music."", ""The company's efforts to amplify their brand awareness were successful."", ""The new technology can amplify weak radio signals in remote areas."", ""The charity's goal is to amplify the voices of marginalized communities."", ""The professor used a microphone to amplify her voice in the large lecture hall."", ""He decided to amplify his argument by providing more detailed evidence.""], ""cultural_notes"": null}]}"
amplify,en,fr,3,verify,FAIL,[major] The native translation is not a direct translation of the definition provided.; The translations listed do not accurately reflect the meaning of 'amplify' in all contexts.,"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""amplify"", ""phonetic"": ""/ˈæmplɪˌfaɪ/"", ""translations"": [""amplifier"", ""renforcer"", ""augmenter"", ""élargir"", ""développer""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to make something louder or more powerful; to increase in size, amount, or intensity; to elaborate on a topic or idea, often to provide more detail or emphasis."", ""definition_native"": ""rendre quelque chose plus fort ou plus puissant; augmenter en taille, en quantité ou en intensité; développer un sujet ou une idée, souvent pour fournir plus de détails ou d'emphase."", ""examples"": [""The speaker system was designed to amplify the sound of the music."", ""The company's efforts to amplify their brand awareness were successful."", ""The new technology can amplify weak radio signals in remote areas."", ""The charity's goal is to amplify the voices of marginalized communities."", ""The professor used a microphone to amplify her voice in the large lecture hall."", ""He decided to amplify his argument by providing more detailed evidence.""], ""cultural_notes"": null}]}"
amplify,en,fr,3,regenerate,SUCCESS,Definition regenerated (issues history: 3),"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""amplify"", ""phonetic"": ""/ˈæmplɪˌfaɪ/"", ""translations"": [""amplifier"", ""renforcer"", ""augmenter"", ""élargir"", ""développer""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to make something louder or more powerful; to increase in size, amount, or intensity; to elaborate on a topic or idea, often to provide more detail or emphasis."", ""definition_native"": ""rendre quelque chose plus fort ou plus puissant; augmenter en taille, en quantité ou en intensité; développer un sujet ou une idée, souvent pour fournir plus de détails ou d'emphase."", ""examples"": [""The speaker system was designed to amplify the sound of the music."", ""The company's efforts to amplify their brand awareness were successful."", ""The new technology can amplify weak radio signals in remote areas."", ""The charity's goal is to amplify the voices of marginalized communities."", ""The professor used a microphone to amplify her voice in the large lecture hall."", ""He decided to amplify his argument by providing more detailed evidence.""], ""cultural_notes"": null}]}"
