word,learning_language,native_language,attempt,event_type,result,comment,definition_data
adopt,en,fr,1,regenerate,SUCCESS,Definition regenerated,"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""adopt"", ""phonetic"": ""/əˈdɒpt/"", ""translations"": [""adopter"", ""adopter un enfant""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to take on or assume a certain role, responsibility, or attitude"", ""definition_native"": ""adopter un certain rôle, une certaine responsabilité ou une certaine attitude"", ""examples"": [""She decided to adopt a more relaxed attitude towards her work."", ""He adopted the persona of a confident public speaker."", ""The company will adopt new sustainable practices next year."", ""They adopted a child from a different country."", ""The law was adopted to protect endangered species."", ""The town adopted a new recycling program.""], ""cultural_notes"": null}, {""part_of_speech"": ""verb"", ""definition"": ""to choose or select something, such as a name or a method"", ""definition_native"": ""choisir ou sélectionner quelque chose, comme un nom ou une méthode"", ""examples"": [""The couple decided to adopt the surname 'Smith' for their children."", ""The company adopted a new approach to marketing."", ""She adopted a healthier lifestyle after her doctor's advice."", ""The family adopted a pet dog from the shelter."", ""The city adopted a new plan to reduce traffic congestion."", ""The school adopted a new curriculum for the upcoming year.""], ""cultural_notes"": null}]}"
adopt,en,fr,2,verify,FAIL,"[major] The translations provided are not accurate. 'adopter' is not a direct translation of 'adopt' in the context of the definitions given. The correct translation for 'adopt' in the context of taking on a role or responsibility is 'adopter' in French, but the second translation 'adopter un enfant' is too specific and does not encompass the broader meaning of 'adopt'.; The native translations for the definitions are not provided in a consistent format, and the second definition lacks a native translation.","{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""adopt"", ""phonetic"": ""/əˈdɒpt/"", ""translations"": [""adopter"", ""adopter un enfant""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to take on or assume a certain role, responsibility, or attitude"", ""definition_native"": ""adopter un certain rôle, une certaine responsabilité ou une certaine attitude"", ""examples"": [""She decided to adopt a more relaxed attitude towards her work."", ""He adopted the persona of a confident public speaker."", ""The company will adopt new sustainable practices next year."", ""They adopted a child from a different country."", ""The law was adopted to protect endangered species."", ""The town adopted a new recycling program.""], ""cultural_notes"": null}, {""part_of_speech"": ""verb"", ""definition"": ""to choose or select something, such as a name or a method"", ""definition_native"": ""choisir ou sélectionner quelque chose, comme un nom ou une méthode"", ""examples"": [""The couple decided to adopt the surname 'Smith' for their children."", ""The company adopted a new approach to marketing."", ""She adopted a healthier lifestyle after her doctor's advice."", ""The family adopted a pet dog from the shelter."", ""The city adopted a new plan to reduce traffic congestion."", ""The school adopted a new curriculum for the upcoming year.""], ""cultural_notes"": null}]}"
adopt,en,fr,2,regenerate,SUCCESS,Definition regenerated,"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""adopt"", ""phonetic"": ""/əˈdɒpt/"", ""translations"": [""adopter"", ""adopter un enfant""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to take on or assume a certain role, responsibility, or attitude"", ""definition_native"": ""adopter un certain rôle, une certaine responsabilité ou une certaine attitude"", ""examples"": [""She decided to adopt a more relaxed attitude towards her work."", ""He adopted the persona of a confident public speaker."", ""The company will adopt new sustainable practices next year."", ""They adopted a child from a different country."", ""The law was adopted to protect endangered species.""], ""cultural_notes"": null}, {""part_of_speech"": ""verb"", ""definition"": ""to choose or select something, such as a name or a method"", ""definition_native"": ""choisir ou sélectionner quelque chose, comme un nom ou une méthode"", ""examples"": [""The couple decided to adopt the surname 'Smith' for their children."", ""The company adopted a new approach to marketing."", ""She adopted a healthier lifestyle after her doctor's advice."", ""The family adopted a pet dog from the shelter."", ""The city adopted a new plan to reduce traffic congestion.""], ""cultural_notes"": null}]}"
adopt,en,fr,3,verify,FAIL,[major] Definition 1 is accurate but could be more concise.; Definition 2 is accurate but could be more concise.; Translations provided are not accurate; 'adopter' is not a direct translation of 'adopt' in the context of the definitions.; Native translations are not provided in a consistent format.,"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""adopt"", ""phonetic"": ""/əˈdɒpt/"", ""translations"": [""adopter"", ""adopter un enfant""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to take on or assume a certain role, responsibility, or attitude"", ""definition_native"": ""adopter un certain rôle, une certaine responsabilité ou une certaine attitude"", ""examples"": [""She decided to adopt a more relaxed attitude towards her work."", ""He adopted the persona of a confident public speaker."", ""The company will adopt new sustainable practices next year."", ""They adopted a child from a different country."", ""The law was adopted to protect endangered species.""], ""cultural_notes"": null}, {""part_of_speech"": ""verb"", ""definition"": ""to choose or select something, such as a name or a method"", ""definition_native"": ""choisir ou sélectionner quelque chose, comme un nom ou une méthode"", ""examples"": [""The couple decided to adopt the surname 'Smith' for their children."", ""The company adopted a new approach to marketing."", ""She adopted a healthier lifestyle after her doctor's advice."", ""The family adopted a pet dog from the shelter."", ""The city adopted a new plan to reduce traffic congestion.""], ""cultural_notes"": null}]}"
adopt,en,fr,3,regenerate,SUCCESS,Definition regenerated,"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""adopt"", ""phonetic"": ""/əˈdɒpt/"", ""translations"": [""adopter"", ""adopter un enfant""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to take on a role, responsibility, or attitude"", ""definition_native"": ""prendre un rôle, une responsabilité ou une attitude"", ""examples"": [""She decided to adopt a more relaxed attitude towards her work."", ""He adopted the persona of a confident public speaker."", ""The company will adopt new sustainable practices next year."", ""They adopted a child from a different country."", ""The law was adopted to protect endangered species.""], ""cultural_notes"": null}, {""part_of_speech"": ""verb"", ""definition"": ""to choose or select something, such as a name or method"", ""definition_native"": ""choisir ou sélectionner quelque chose, comme un nom ou une méthode"", ""examples"": [""The couple decided to adopt the surname 'Smith' for their children."", ""The company adopted a new approach to marketing."", ""She adopted a healthier lifestyle after her doctor's advice."", ""The family adopted a pet dog from the shelter."", ""The city adopted a new plan to reduce traffic congestion.""], ""cultural_notes"": null}]}"
adopt,en,fr,4,verify,FAIL,[major] The translations provided are not accurate; 'adopter' is not a direct translation of 'adopt' in the context of the definitions given.; The native translations for both definitions are not precise and could be improved for clarity.,"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""adopt"", ""phonetic"": ""/əˈdɒpt/"", ""translations"": [""adopter"", ""adopter un enfant""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to take on a role, responsibility, or attitude"", ""definition_native"": ""prendre un rôle, une responsabilité ou une attitude"", ""examples"": [""She decided to adopt a more relaxed attitude towards her work."", ""He adopted the persona of a confident public speaker."", ""The company will adopt new sustainable practices next year."", ""They adopted a child from a different country."", ""The law was adopted to protect endangered species.""], ""cultural_notes"": null}, {""part_of_speech"": ""verb"", ""definition"": ""to choose or select something, such as a name or method"", ""definition_native"": ""choisir ou sélectionner quelque chose, comme un nom ou une méthode"", ""examples"": [""The couple decided to adopt the surname 'Smith' for their children."", ""The company adopted a new approach to marketing."", ""She adopted a healthier lifestyle after her doctor's advice."", ""The family adopted a pet dog from the shelter."", ""The city adopted a new plan to reduce traffic congestion.""], ""cultural_notes"": null}]}"
adopt,en,fr,4,regenerate,SUCCESS,Definition regenerated,"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""adopt"", ""phonetic"": ""/əˈdɒpt/"", ""translations"": [""adopter"", ""adopter un enfant"", ""adopter une méthode"", ""adopter un nom""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to take on a role, responsibility, or attitude"", ""definition_native"": ""prendre un rôle, une responsabilité ou une attitude"", ""examples"": [""She decided to adopt a more relaxed attitude towards her work."", ""He adopted the persona of a confident public speaker."", ""The company will adopt new sustainable practices next year."", ""They adopted a child from a different country."", ""The law was adopted to protect endangered species.""], ""cultural_notes"": null}, {""part_of_speech"": ""verb"", ""definition"": ""to choose or select something, such as a name or method"", ""definition_native"": ""choisir ou sélectionner quelque chose, comme un nom ou une méthode"", ""examples"": [""The couple decided to adopt the surname 'Smith' for their children."", ""The company adopted a new approach to marketing."", ""She adopted a healthier lifestyle after her doctor's advice."", ""The family adopted a pet dog from the shelter."", ""The city adopted a new plan to reduce traffic congestion.""], ""cultural_notes"": null}]}"
adopt,en,fr,5,verify,FAIL,"[major] Definition 1 is somewhat vague and could be more specific about the context in which one might take on a role or responsibility.; Definition 2 is accurate but could benefit from mentioning the context of adopting a name or method more explicitly.; The translations provided do not accurately reflect the meanings of the definitions in English. 'adopter' is not a direct translation of 'adopt' in the context of the definitions given.; The example sentences for Definition 1 are natural, but the examples for Definition 2 could be improved for clarity and context.","{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""adopt"", ""phonetic"": ""/əˈdɒpt/"", ""translations"": [""adopter"", ""adopter un enfant"", ""adopter une méthode"", ""adopter un nom""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to take on a role, responsibility, or attitude"", ""definition_native"": ""prendre un rôle, une responsabilité ou une attitude"", ""examples"": [""She decided to adopt a more relaxed attitude towards her work."", ""He adopted the persona of a confident public speaker."", ""The company will adopt new sustainable practices next year."", ""They adopted a child from a different country."", ""The law was adopted to protect endangered species.""], ""cultural_notes"": null}, {""part_of_speech"": ""verb"", ""definition"": ""to choose or select something, such as a name or method"", ""definition_native"": ""choisir ou sélectionner quelque chose, comme un nom ou une méthode"", ""examples"": [""The couple decided to adopt the surname 'Smith' for their children."", ""The company adopted a new approach to marketing."", ""She adopted a healthier lifestyle after her doctor's advice."", ""The family adopted a pet dog from the shelter."", ""The city adopted a new plan to reduce traffic congestion.""], ""cultural_notes"": null}]}"
admit,en,fr,1,verify,PASS,,"{""word"": ""admit"", ""phonetic"": ""/ədˈmɪt/"", ""suggestion"": null, ""definitions"": [{""examples"": [""The company was forced to admit that their product was faulty."", ""She admitted to lying about her qualifications on her job application."", ""The doctor admitted that he had made a mistake in the diagnosis."", ""The student admitted to cheating on the exam."", ""The politician was reluctant to admit to the scandal."", ""The CEO admitted that the company was facing financial difficulties.""], ""definition"": ""to accept or acknowledge something, especially a fact or a mistake"", ""cultural_notes"": null, ""part_of_speech"": ""verb"", ""definition_native"": ""accepter ou reconnaître quelque chose, en particulier un fait ou une erreur""}, {""examples"": [""The university admitted a new class of students."", ""The club only admits members by invitation."", ""The hospital admitted the patient to the ICU."", ""The school admits students from all over the world."", ""The organization admits individuals who share their values."", ""The country admits refugees who meet certain criteria.""], ""definition"": ""to allow someone to enter a place or a group"", ""cultural_notes"": null, ""part_of_speech"": ""verb"", ""definition_native"": ""permettre à quelqu'un d'entrer dans un lieu ou un groupe""}], ""translations"": [""admettre"", ""avouer"", ""reconnaître""], ""valid_word_score"": 1.0}"
administer,en,fr,1,verify,FAIL,"[minor] Definition 1 is incomplete; it should also mention the context of administering policies or resources.; Definition 2 could be more concise; it should specify that it refers to administering treatments in a medical context.; The native translations are not entirely accurate; 'gérer' is more about managing rather than administering.; The example sentences for Definition 1 are natural, but the examples for Definition 2 could be improved for clarity.","{""word"": ""administer"", ""phonetic"": ""/ədˈmɪnɪstər/"", ""suggestion"": null, ""definitions"": [{""examples"": [""The government will administer the new policy."", ""She was chosen to administer the estate."", ""The company will administer the funds."", ""The mayor will administer the oath of office."", ""The organization will administer the program."", ""The team will administer the project.""], ""definition"": ""to manage or direct the affairs of"", ""cultural_notes"": null, ""part_of_speech"": ""verb"", ""definition_native"": ""gérer ou diriger les affaires de""}, {""examples"": [""The nurse will administer the medication."", ""The doctor will administer the vaccine."", ""The therapist will administer the treatment."", ""The medication should be administered orally."", ""The injection will be administered by a doctor."", ""The nurse administered the painkillers.""], ""definition"": ""to give or apply something, especially a medicine or a treatment"", ""cultural_notes"": null, ""part_of_speech"": ""verb"", ""definition_native"": ""donner ou appliquer quelque chose, en particulier un médicament ou un traitement""}], ""translations"": [""administrer"", ""gérer""], ""valid_word_score"": 1.0}"
administer,en,fr,1,regenerate,SUCCESS,Definition regenerated,"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""administer"", ""phonetic"": ""/ədˈmɪnɪstər/"", ""translations"": [""administrer"", ""appliquer""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to manage or direct the affairs of something, such as policies, resources, or organizations"", ""definition_native"": ""gérer ou diriger les affaires de quelque chose, comme des politiques, des ressources ou des organisations"", ""examples"": [""The government will administer the new policy effectively."", ""She was chosen to administer the estate after the will was read."", ""The company will administer the funds allocated for the project."", ""The mayor will administer the oath of office during the ceremony."", ""The organization will administer the program to ensure compliance with regulations.""], ""cultural_notes"": null}, {""part_of_speech"": ""verb"", ""definition"": ""to give or apply something, especially a medicine or treatment in a medical context"", ""definition_native"": ""donner ou appliquer quelque chose, en particulier un médicament ou un traitement dans un contexte médical"", ""examples"": [""The nurse will administer the medication to the patient."", ""The doctor will administer the vaccine during the clinic hours."", ""The therapist will administer the treatment as prescribed."", ""The medication should be administered intravenously for effectiveness."", ""The injection will be administered by a qualified healthcare professional.""], ""cultural_notes"": null}]}"
administer,en,fr,2,verify,FAIL,"[minor] Definition 1 is accurate but could be more concise.; Definition 2 is accurate but could be more concise.; The translations provided do not fully capture the nuances of the definitions.; The example sentences for Definition 1 are natural, but the examples for Definition 2 could be improved for clarity.","{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""administer"", ""phonetic"": ""/ədˈmɪnɪstər/"", ""translations"": [""administrer"", ""appliquer""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to manage or direct the affairs of something, such as policies, resources, or organizations"", ""definition_native"": ""gérer ou diriger les affaires de quelque chose, comme des politiques, des ressources ou des organisations"", ""examples"": [""The government will administer the new policy effectively."", ""She was chosen to administer the estate after the will was read."", ""The company will administer the funds allocated for the project."", ""The mayor will administer the oath of office during the ceremony."", ""The organization will administer the program to ensure compliance with regulations.""], ""cultural_notes"": null}, {""part_of_speech"": ""verb"", ""definition"": ""to give or apply something, especially a medicine or treatment in a medical context"", ""definition_native"": ""donner ou appliquer quelque chose, en particulier un médicament ou un traitement dans un contexte médical"", ""examples"": [""The nurse will administer the medication to the patient."", ""The doctor will administer the vaccine during the clinic hours."", ""The therapist will administer the treatment as prescribed."", ""The medication should be administered intravenously for effectiveness."", ""The injection will be administered by a qualified healthcare professional.""], ""cultural_notes"": null}]}"
administer,en,fr,2,regenerate,SUCCESS,Definition regenerated,"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""administer"", ""phonetic"": ""/ədˈmɪnɪstər/"", ""translations"": [""administrer"", ""appliquer"", ""fournir""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to manage or oversee the operations of an organization or system"", ""definition_native"": ""gérer ou superviser les opérations d'une organisation ou d'un système"", ""examples"": [""The government will administer the new policy efficiently."", ""She was appointed to administer the estate after the will was executed."", ""The company is responsible for administering the funds for the project."", ""The mayor will administer the oath of office at the ceremony."", ""The organization will administer the program to ensure it meets regulatory standards.""], ""cultural_notes"": null}, {""part_of_speech"": ""verb"", ""definition"": ""to give or apply something, particularly in a medical context"", ""definition_native"": ""donner ou appliquer quelque chose, en particulier dans un contexte médical"", ""examples"": [""The nurse will administer the medication as prescribed."", ""The doctor will administer the vaccine to all eligible patients."", ""The therapist will administer the treatment according to the plan."", ""The medication must be administered carefully to avoid complications."", ""The injection will be administered by a trained healthcare provider.""], ""cultural_notes"": null}]}"
administer,en,fr,3,verify,FAIL,"[minor] Definition 1 is somewhat vague and could be more specific about the context of management.; Definition 2 is accurate but could benefit from mentioning the broader contexts outside of medical applications.; The translations provided do not fully capture the nuances of the word 'administer' in all contexts.; The example sentences for Definition 1 are natural, but the examples for Definition 2 could be improved for clarity.","{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""administer"", ""phonetic"": ""/ədˈmɪnɪstər/"", ""translations"": [""administrer"", ""appliquer"", ""fournir""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to manage or oversee the operations of an organization or system"", ""definition_native"": ""gérer ou superviser les opérations d'une organisation ou d'un système"", ""examples"": [""The government will administer the new policy efficiently."", ""She was appointed to administer the estate after the will was executed."", ""The company is responsible for administering the funds for the project."", ""The mayor will administer the oath of office at the ceremony."", ""The organization will administer the program to ensure it meets regulatory standards.""], ""cultural_notes"": null}, {""part_of_speech"": ""verb"", ""definition"": ""to give or apply something, particularly in a medical context"", ""definition_native"": ""donner ou appliquer quelque chose, en particulier dans un contexte médical"", ""examples"": [""The nurse will administer the medication as prescribed."", ""The doctor will administer the vaccine to all eligible patients."", ""The therapist will administer the treatment according to the plan."", ""The medication must be administered carefully to avoid complications."", ""The injection will be administered by a trained healthcare provider.""], ""cultural_notes"": null}]}"
administer,en,fr,3,regenerate,SUCCESS,Definition regenerated,"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""administer"", ""phonetic"": ""/ədˈmɪnɪstər/"", ""translations"": [""administrer"", ""appliquer"", ""fournir"", ""gérer""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to manage, direct, or control the operations and activities of an organization, system, or process, often involving decision-making and oversight responsibilities"", ""definition_native"": ""gérer, diriger ou contrôler les opérations et les activités d'une organisation, d'un système ou d'un processus, impliquant souvent des responsabilités de prise de décision et de supervision"", ""examples"": [""The board of directors will administer the new strategic plan to improve company performance."", ""She was appointed to administer the trust fund, ensuring compliance with legal requirements."", ""The principal is responsible for administering the school's policies and procedures effectively."", ""The nonprofit organization administers various community programs to support local families."", ""The government agency will administer the new regulations to enhance public safety.""], ""cultural_notes"": null}, {""part_of_speech"": ""verb"", ""definition"": ""to give, apply, or dispense something, particularly in contexts such as medicine, education, or law"", ""definition_native"": ""donner, appliquer ou dispenser quelque chose, en particulier dans des contextes tels que la médecine, l'éducation ou le droit"", ""examples"": [""The nurse will administer the prescribed medication to the patient at the scheduled time."", ""The teacher will administer the final exam to assess the students' understanding of the material."", ""The healthcare provider will administer the vaccine according to the established guidelines."", ""The social worker will administer support services to families in need."", ""The officer will administer the legal procedure to ensure proper compliance with the law.""], ""cultural_notes"": null}]}"
administer,en,fr,4,verify,PASS,,"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""administer"", ""phonetic"": ""/ədˈmɪnɪstər/"", ""translations"": [""administrer"", ""appliquer"", ""fournir"", ""gérer""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to manage, direct, or control the operations and activities of an organization, system, or process, often involving decision-making and oversight responsibilities"", ""definition_native"": ""gérer, diriger ou contrôler les opérations et les activités d'une organisation, d'un système ou d'un processus, impliquant souvent des responsabilités de prise de décision et de supervision"", ""examples"": [""The board of directors will administer the new strategic plan to improve company performance."", ""She was appointed to administer the trust fund, ensuring compliance with legal requirements."", ""The principal is responsible for administering the school's policies and procedures effectively."", ""The nonprofit organization administers various community programs to support local families."", ""The government agency will administer the new regulations to enhance public safety.""], ""cultural_notes"": null}, {""part_of_speech"": ""verb"", ""definition"": ""to give, apply, or dispense something, particularly in contexts such as medicine, education, or law"", ""definition_native"": ""donner, appliquer ou dispenser quelque chose, en particulier dans des contextes tels que la médecine, l'éducation ou le droit"", ""examples"": [""The nurse will administer the prescribed medication to the patient at the scheduled time."", ""The teacher will administer the final exam to assess the students' understanding of the material."", ""The healthcare provider will administer the vaccine according to the established guidelines."", ""The social worker will administer support services to families in need."", ""The officer will administer the legal procedure to ensure proper compliance with the law.""], ""cultural_notes"": null}]}"
adjust,en,fr,1,verify,PASS,,"{""word"": ""adjust"", ""phonetic"": ""/əˈdʒʌst/"", ""suggestion"": null, ""definitions"": [{""examples"": [""You need to adjust the temperature on the thermostat."", ""The musician adjusted her guitar before the performance."", ""The company will adjust its policies to meet the new regulations."", ""It took some time to adjust to the new time zone."", ""The doctor adjusted the dosage of the medication."", ""The tailor adjusted the fit of the dress.""], ""definition"": ""to change something slightly in order to make it more suitable or effective"", ""cultural_notes"": null, ""part_of_speech"": ""verb"", ""definition_native"": ""modifier quelque chose légèrement pour le rendre plus approprié ou efficace""}, {""examples"": [""It took a while to adjust to the new work environment."", ""The family had to adjust to a new school and new friends."", ""The tourists had to adjust to the local customs and language."", ""The athlete had to adjust to a new training schedule."", ""The employee had to adjust to a new role and responsibilities."", ""The student had to adjust to a new teaching style.""], ""definition"": ""to adapt or become used to something new or different"", ""cultural_notes"": null, ""part_of_speech"": ""verb"", ""definition_native"": ""s'adapter ou s'habituer à quelque chose de nouveau ou de différent""}], ""translations"": [""ajuster"", ""régler"", ""adapter""], ""valid_word_score"": 1.0}"
adjacent,en,fr,1,verify,FAIL,"[major] Definition 2 incorrectly lists 'adjacent' as a preposition; it is an adjective.; Example sentences for Definition 2 are incorrect as they use 'adjacent' as a preposition, which is not its correct usage.","{""word"": ""adjacent"", ""phonetic"": ""/ədˈdʒeɪsnt/"", ""suggestion"": null, ""definitions"": [{""examples"": [""The hotel room had an adjacent balcony with a great view."", ""The two houses are adjacent to each other."", ""The park is adjacent to the lake."", ""The adjacent room was noisy, so I asked to move."", ""The store is adjacent to the bus station."", ""The company has an adjacent office in the city.""], ""definition"": ""Located near or next to something"", ""cultural_notes"": null, ""part_of_speech"": ""adjective"", ""definition_native"": ""Situé à proximité ou à côté de quelque chose""}, {""examples"": [""The park is situated adjacent to the river."", ""The hotel is located adjacent to the airport."", ""The two buildings are situated adjacent to each other."", ""The restaurant is adjacent to the theater."", ""The museum is adjacent to the art gallery."", ""The two cities are adjacent to each other.""], ""definition"": ""Next to or adjoining something"", ""cultural_notes"": null, ""part_of_speech"": ""preposition"", ""definition_native"": ""À côté de ou adjacent à quelque chose""}], ""translations"": [""adjacent"", ""contigu"", ""limitrophe"", ""proche""], ""valid_word_score"": 1.0}"
adjacent,en,fr,1,regenerate,SUCCESS,Definition regenerated,"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""adjacent"", ""phonetic"": ""/ədˈdʒeɪsnt/"", ""translations"": [""adjacent"", ""contigu"", ""limitrophe"", ""proche""], ""definitions"": [{""part_of_speech"": ""adjective"", ""definition"": ""Located near or next to something"", ""definition_native"": ""Situé à proximité ou à côté de quelque chose"", ""examples"": [""The hotel room had an adjacent balcony with a great view."", ""The two houses are adjacent to each other."", ""The park is adjacent to the lake."", ""The adjacent room was noisy, so I asked to move."", ""The store is adjacent to the bus station."", ""The company has an adjacent office in the city.""], ""cultural_notes"": null}]}"
adjacent,en,fr,2,verify,FAIL,"[major] The phonetic transcription should be /əˈdʒeɪsənt/ instead of /ədˈdʒeɪsnt/.; The translation 'contigu' is incorrect; it should be 'contigu' in French, but the correct term is 'contigu' in English.; The native translation provided is not a direct translation of the word 'adjacent' but rather a definition.","{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""adjacent"", ""phonetic"": ""/ədˈdʒeɪsnt/"", ""translations"": [""adjacent"", ""contigu"", ""limitrophe"", ""proche""], ""definitions"": [{""part_of_speech"": ""adjective"", ""definition"": ""Located near or next to something"", ""definition_native"": ""Situé à proximité ou à côté de quelque chose"", ""examples"": [""The hotel room had an adjacent balcony with a great view."", ""The two houses are adjacent to each other."", ""The park is adjacent to the lake."", ""The adjacent room was noisy, so I asked to move."", ""The store is adjacent to the bus station."", ""The company has an adjacent office in the city.""], ""cultural_notes"": null}]}"
adjacent,en,fr,2,regenerate,SUCCESS,Definition regenerated,"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""adjacent"", ""phonetic"": ""/əˈdʒeɪsənt/"", ""translations"": [""adjacent"", ""contigu"", ""limitrophe"", ""proche""], ""definitions"": [{""part_of_speech"": ""adjective"", ""definition"": ""Located near or next to something"", ""definition_native"": ""Situé près ou à côté de quelque chose"", ""examples"": [""The hotel room had an adjacent balcony with a great view."", ""The two houses are adjacent to each other."", ""The park is adjacent to the lake."", ""The adjacent room was noisy, so I asked to move."", ""The store is adjacent to the bus station.""], ""cultural_notes"": null}]}"
adjacent,en,fr,3,verify,PASS,,"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""adjacent"", ""phonetic"": ""/əˈdʒeɪsənt/"", ""translations"": [""adjacent"", ""contigu"", ""limitrophe"", ""proche""], ""definitions"": [{""part_of_speech"": ""adjective"", ""definition"": ""Located near or next to something"", ""definition_native"": ""Situé près ou à côté de quelque chose"", ""examples"": [""The hotel room had an adjacent balcony with a great view."", ""The two houses are adjacent to each other."", ""The park is adjacent to the lake."", ""The adjacent room was noisy, so I asked to move."", ""The store is adjacent to the bus station.""], ""cultural_notes"": null}]}"
adequate,en,fr,1,verify,FAIL,[minor] The native translation 'Suffisant pour le but; satisfaisant.' is awkward and not a standard phrase in French.; The translations provided do not fully capture the nuances of 'adequate' in all contexts.,"{""word"": ""adequate"", ""phonetic"": ""/ˈædɪkwɪt/"", ""suggestion"": null, ""definitions"": [{""examples"": [""The hotel room was adequate for our needs."", ""She had adequate experience for the job."", ""The food was adequate, but not delicious."", ""The company provided adequate support for its employees."", ""The bike was adequate for riding on flat terrain."", ""The instructions were adequate to assemble the furniture.""], ""definition"": ""Sufficient for the purpose; satisfactory."", ""cultural_notes"": null, ""part_of_speech"": ""adjective"", ""definition_native"": ""Suffisant pour le but; satisfaisant.""}], ""translations"": [""adéquat"", ""suffisant"", ""convenable""], ""valid_word_score"": 1.0}"
adequate,en,fr,1,regenerate,SUCCESS,Definition regenerated,"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""adequate"", ""phonetic"": ""/ˈædɪkwɪt/"", ""translations"": [""adéquat"", ""suffisant"", ""convenable""], ""definitions"": [{""part_of_speech"": ""adjective"", ""definition"": ""Sufficient for the purpose; satisfactory."", ""definition_native"": ""Suffisant pour l'usage ; satisfaisant."", ""examples"": [""The hotel room was adequate for our needs."", ""She had adequate experience for the job."", ""The food was adequate, but not delicious."", ""The company provided adequate support for its employees."", ""The bike was adequate for riding on flat terrain."", ""The instructions were adequate to assemble the furniture.""], ""cultural_notes"": null}]}"
adequate,en,fr,2,verify,PASS,,"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""adequate"", ""phonetic"": ""/ˈædɪkwɪt/"", ""translations"": [""adéquat"", ""suffisant"", ""convenable""], ""definitions"": [{""part_of_speech"": ""adjective"", ""definition"": ""Sufficient for the purpose; satisfactory."", ""definition_native"": ""Suffisant pour l'usage ; satisfaisant."", ""examples"": [""The hotel room was adequate for our needs."", ""She had adequate experience for the job."", ""The food was adequate, but not delicious."", ""The company provided adequate support for its employees."", ""The bike was adequate for riding on flat terrain."", ""The instructions were adequate to assemble the furniture.""], ""cultural_notes"": null}]}"
acquire,en,fr,1,verify,PASS,,"{""word"": ""acquire"", ""phonetic"": ""/əˈkwaɪər/"", ""suggestion"": null, ""definitions"": [{""examples"": [""The company will acquire several new assets this year."", ""She acquired a new skill while traveling abroad."", ""The museum acquired a rare painting at auction."", ""He acquired a taste for fine wine over time."", ""The firm acquired a competitor to expand its market share."", ""The library acquired a large collection of books on art history.""], ""definition"": ""to get or obtain something"", ""cultural_notes"": null, ""part_of_speech"": ""verb"", ""definition_native"": ""obtenir ou acquérir quelque chose""}, {""examples"": [""She acquired a lot of knowledge during her internship."", ""He acquired a reputation as a skilled musician."", ""The team acquired a winning mentality after their first championship."", ""The company acquired a strong presence in the industry."", ""The artist acquired a unique style over the years."", ""The researcher acquired a deep understanding of the subject matter.""], ""definition"": ""to gain or learn something"", ""cultural_notes"": ""In a business context, 'acquire' often implies a formal or official process of obtaining something, such as a company or an asset."", ""part_of_speech"": ""verb"", ""definition_native"": ""gagner ou apprendre quelque chose""}], ""translations"": [""acquérir"", ""obtenir"", ""acheter""], ""valid_word_score"": 1.0}"
